|117872|||Broster Sp.j|M.Brodecki, M.Stec|ul.Łączna 5||PL|88-160|Janikowo|C|||
|117873|||STASTO Automation Sp. z o.o||Przy Bażantarni 11 lok.EV||PL|02-793|Warszawa|C|||
|117874|||Klimatechnika S.C. Krzysztof Cienci||ul. H.Modrzejewskiej 4||PL|25-449|Kielce|C|501744924||
|117875|||ŚRODOWISKO'' Bartłomiej Szendoł||ul.SPORTOWCÓW 11||PL|43-300|BIELSKO-BIAŁA|C|||
|117876|||CIECH Sarzyna S.A.||ul.Chemików 1||PL|37-310|Nowa Sarzyna|C|||
|117878|||G.P Mosty S.c||Grzybowska 80/82||PL|00-844|Warszawa|C|784685619||
|117879|||MAG-KRAK A. i R. Pluta Sp.Jawna||ul.Karola Łowińskiego 7||PL|31-752|Kraków|C|||
|117880|||Astaldi||Sapieżyńska 10a||PL|00-215|Warszawa|C|225300928||
|117881|||EKOSAN||Gwiaździsta 31/69||PL|01-651|Warszawa|C|||
|117882|||Systerm||Młodzieńcza 12a||PL|03-655|Warszawa|C|608083552||
|117883|||Stora Enso Narew Sp. z o.o||I Armii Wojska Polskiego 21||PL|07-401|Ostrołęka|C|603683981||
|117884|||Mirtech Sp. z o.o||Sarbka 2||PL|64-700|Czarnków|C|515129492||
|117885|||DROGOP-2'' Sp. z o.o.||Mniszów 12||PL|32-120|Nowe Brzesko|C|||
|117886|||Przedsiębiorstwo Budowlane ''EKO-BU||Pustynia 161 c||PL|39-200|Dębica|C|||
|117887|||P.U.H.AMPRO||ul.SUCHARSKIEGO 49||PL|97-500|RADOMSKO|C|||
|117888|||BIZPOL||Grodzieńska 48||PL|67-200|Głogów|C|767576680||
|117889|||Euro-Industry Sp. z o.o|Stocznia Ustka|Westerplatte 1||PL|76-270|Ustka|C|||
|117890|||Projektowanie i nadzór Instalacji i|Sanitarnych|ul.PCK 2a 49||PL|42-218|Częstochowa|C|||
|117891|||Przedsiębiorstwo Remontowo - Montaż|"""ReMo"" Sp. z o.o."|Al. 1000-lecia Państwa Polskiego 13||PL|24-110|Puławy|C|||
|117892|||Gminny Zakład Gospodarki Komunalnej||Drzymały 14||PL|89-620|Chojnice|C|513060131||
|117893|||ENEXIO Poland Sp. z o.o.||ul. Dobrzańskiego-Hubala 150||PL|41-218|Sosnowiec|C|601330631||
|117894|||ZWiK Grajewo||ul. Sienkiewicza 34||PL|19-200|Grajewo|C|608689367||
|117895|||KGHM Polska Miedź S.A|O.HM Głogów|||PL|67-200|Głogów|C|||
|117896|||Firma Porębski||Przylesie Dolne 51||PL|49-200|Grodków|C|604418480||
|117897|||Enerko Energy Sp. z o.o.||ul. Skrajna 41A||PL|25-650|Kielce|C|413010027||
|117898|||Uni-Kan||Groszowicka 3/17||PL|03-814|03-814|C|||
|117899|||Eco-Tech Sp. z o.o.||ul. Słoneczna 39A||PL|83-021|Wiślina|C|||
|117901|||Barter S.A.||Legionowa 28||PL|15-281|Białystok|C|||
|117902|||KODER||Średnia 20||PL|25-650|Kielce|C|506387822||
|117903|||PBUCH S.A||ul.Hutnicza 4||PL|81-963|Gdynia|C|586233081||
|117904|||RUE||ul.Rymera 19||PL|44-270|Rybnik|C|324202550||
|117905|||AGENCJA HANDLOWA TEXIMOR||Długa 21||PL|81-622|Gdynia|C|||
|117906|||SANTERM Sp. z o.o. Grupa SBS||ul. Energetyków 19||PL|20-468|Lublin|C|||
|117907|||ZM TECHNIKA Maciej Ziółkowski||Poznańska 1||PL|62-005|Bolechowo|C|||
|117908|||Tramwaje Warszawskie||Siedmiogrodzka 20||PL|01-232|Warszawa|C|||
|117909|||Partner||Świerczewska 5||PL|71-066|Szczecin|C|48513615414||
|117910|||Przedsiębiorstwo Instalacji Sanitar|KAN-MIX Andrzej Jedyk|ul.Adama Mickiewicza 2||PL|98-200|Sieradz|C|||
|117911|||Electra||Al.Jerozolimskie 134||PL|02-305|Warszawa|C|222103736||
|117912|||INVEST Development Sp. z o.o.||ul. Kaliska 11||PL|87-860|Chodecz|C|||
|117913|||OPOLTRANS||Norweska 13||PL|46-021|Brzezie|C|||
|117914|||MAR-MAG||ul.Towarowa 1||PL|87-100|Toruń|C|566553493||
|117915|||PRT JARTEL||ul. Powstańców Warszawy 31e||PL|05-420|Józefów|C|||
|117916|||Mostostal Zabrze||Wolności 191||PL|41-800|Zabrze|C|323734255||
|117917|||Mostostal Zabrze GPBP||Plac Piastów 10||PL|44-101|Gliwice|C|323397056||
|117918|||HEATSAN||Kołobrzeska 7||PL|78-100|Kołobrzeg|C|||
|117919|||Urząd Gminy Kampinos||ul.Niepokalanowska 3||PL|05-085|Kampinos|C|227250040||
|117920|||SITECH|Technika Siedzeń Polkowice|Strefowa 2||PL|59-101|Polkowice|C|||
|117921|||Kosztorysowanie mgr Jerzy Klimiński||ul.m.Curie-Skłodowskiej 1/5||PL|34-700|Rabka Zdrój|C|||
|117922|||PRI METRO||Budowlana 5G||PL|40-301|Katowice|C|||
|117923|||Hydrosylian||ul.Przemysłowa 12a lok. 12||PL|97-400|Bełchatów|C|||
|117924|||SINEVIA||ul.Paderewskiego 6||PL|05-100|Nowy Dwór Mazowiecki|C|22 101 21 00 W1||
|117925|||Przedsiębiorstwo Wodociągów i Kanal||Sikorskiego 9A||PL|19-500|Gołdap|C|||
|117926|||AGAT IT||Zawiszy Czarnego 10||PL|91-829|Łódź|C|||
|117927|||E.CORAX||UL. LOTNIKÓW 1||PL|65-138|Zielona Góra|C|||
|117928|||Zakłady Górniczo-Metalowe||||PL|27-200|Starachowice|C|||
|117929|||Polship||Dunikowskiego 38/72||PL|70-123|Szczecin|C|||
|117930|||JUPRO TAIM BIS||ul. Fabryczna 1||PL|62-400|Słupca|C|||
|117931|||WT-PLAN||Jodłowa 2||PL|05-555|Tarczyn|C|||
|117932|||Siemens Sp. z o.o.||Żupnicza 11||PL|03-821|Warszawa|C|||
|117933|||Inżynierska Pracownia Projektowa|Eko-System'' s.c. Jerzy Korkowski M|ul. dr J.Putka 9||PL|34-100|Wadowice|C|||
|117934|||FEWATERM Sp z o.o. S.K.||Chojnik 88||PL|33-180|Gromnik|C|||
|117935|||INSTALBUD||Boya Żeleńskiego 6A||PL|35-105|Rzeszów|C|||
|117936|||HYDROTERM Marcin Łaciak||ul.Goleszowska 7||PL|43-430|Skoczów|C|||
|117937|||Mitra Sp. z o.o||ul. Parkowa 25||PL|51-616|Wrocław|C|||
|117938|||M+W Central Europe sp. z o.o|Branch Poland|ul.Trzy Lipy 3||PL|80-172|Gdańsk|C|668660301||
|117939|||Agencja Technik Ekologicznych i Rea|mkm PERFEKT'' Sp. z o.o. z siedziba|ul.Rzemieślnicza 1||PL|30-363|Kraków|C|||
|117940|||DiM Serwis Sp. z o.o.||ul. Mławska 48C||PL|87-500|Rypin|C|||
|117941|||Gminny System Wodociągów i Kanaliza|KAMIENICA|Stara Kamienica 149a||PL|58-512|Stara Kamienica|C|||
|117942|||TermoChem||ul.Bielawska 3||PL|95-061|Dmosin|C|426405605||
|117943|||ChemTech||ul.Kolejowa 53||PL|05-092|Łomianki|C|601360791||
|117944|||PRO-NET.MEDIA S.A||ul.Budowlanych 31||PL|80-298|Gdańsk|C|518822529||
|117945|||PHU BUDEX Tobiasz Lebioda|Budex Wieluń SBS|Warszawska 22||PL|98-300|Wieluń|C|||
|117946|||ART-MET|Robert Szewczyk|ul.Podzamcze 1A||PL|98-400|Wieruszów|C|5071075459||
|117947|||Hydrosan Sp. z o.o.||ul.Sienkiewicza 10||PL|44-101|Gliwice|C|||
|117948|||Tech-Pomp Serwis Sp. z o.o||Al.Sztandarów 1/3||PL|04-423|Warszawa|C|692202424||
|117949|||Energopol||ul. Św. Floriana 9/13||PL|70-646|Szczecin|C|503845564||
|117950|||UniTeam Polska Sp.z o.o||ul.Umińskiego 6/202||PL|03-984|Warszawa|C|48796270394||
|117951|||ORLEN Projekt S.A.||ul. Zglenickiego 42||PL|09-411|Płock|C|||
|117952|||SILESIA INVEST -S.C.||ul.Józefa Wieczorka 18-20||PL|44-100|Gliwice|C|||
|117953|||GWK Inżynieria Sanitarna||ul.Gąbińska 9/75||PL|01-703|Warszawa|C|605890100||
|117954|||ELEKTROTIM S.A.||Stargardzka 8||PL|54-156|Wrocław|C|(71) 352-13-41||
|117955|||"Zakłady Automatyki ""POLNA"" S.A."||ul.Obozowa 23||PL|37-700|Przemyśl|C|||
|117956|||PION Projektowanie Instalacji|i Sieci Sanitarnych|ul.Majewskiego 28/40||PL|02-104|Warszawa|C|602112333||
|117957|||DESIM Sp. z o.o. Sp. k.||Krzywa 3||PL|59-100|Polkowice|C|||
|117958|||Gminny Zakład Wodociągów i Kanaliza||Siedlec 250||PL|32-744|Łapczyca|C|||
|117959|||ABIKORP||ul.Drumli 16||PL|02-877|Warszawa|C|224648415||
|117960|||Przedsiębiorstwo Usług Inż.-Bud. EL||Marii Skłodowskiej-Curie 9/1||PL|71-332|Szczecin|C|(91) 434-41-19||
|117961|||Zakład Usług Hydrauliczno Budowlany|Zbigniew Ćwikła|ul.Biszcza 292 B||PL|23-425|Biszcza|C|846856107||
|117962|||KTI Poland S.A.||ul.Zgielnickiego 42||PL|09-411|Płock|C|243676129||
|117963|||DEKK Fire Solutions||ul. Zielona 52||PL|05-500|Piaseczno|C|515-063-551||
|117964|||PETROTEL||ul. Chemików 7||PL|09-411|Płock|C|24-365-52-22||
|117965|||Iwona Dołżycka Biuro Projektów Dome||ul.Tadeusza Kościuszki 11/25||PL|45-064|Opole|C|||
|117966|||Zakład Usług Komunalnych Sp. z o.o||ul.Przemysłowa 14||PL|95-060|Brzeziny|C|(046) 874-27-52||
|117968|||IMIInternational Sp. z o.o.||Olewin 50A||PL|32-300|Olkusz|C|||
|117969|||ALDESA||ul.Postępu 18||PL|02-676|Warszawa|C|225704450||
|117970|||Urząd Miasta Bydgoszcz||ul.Jezuicka 1||PL|85-102|Bydgoszcz|C|525858828||
|117971|||KBK Instal sp. z o.o sp.K.||ul.św.Marka 2||PL|15-528|Białystok|C|786100209||
|117972|||HUB TECH SERVICE|Myszkowski Robert|al.Jana Pawła II 94/26||PL|09-410|Płock|C|784358998||
|117973|||P.W Wod-Kan-Grzenkowicz Sp. z o.o||ul.Chmieleńska 17||PL|83-300|Kartuzy|C|58 681 21 53 W1||
|117974|||STRABAG INFRASTRUKTRA POŁUDNIE||ul. Lipowa 5a Wysoka||PL|52-200|Wrocław|C|71-369-00-34||
|117975|||Toll Łukasz Kaczmarski||ul.Bogusławskiego 25||PL|83-000|Pruszcz Gdański|C|790313858||
|117976|||Primawent||ul.Tapicerska 17A||PL|02-172|Warszawa|C|609922774||
|117977|||Przedsiębiorstwo Gospodarki Komunal|i Mieszkaniowej w Likwidacji|Cmolas 6A||PL|36-105|Cmolas|C|||
|117978|||TG Instalacje Sp. j.||ul.Porcelanowa 68||PL|40-246|Katowice|C|||
|117979|||ZRUO||ul.Bolesława Krzywoustego 1A||PL|81-035|Gdynia|C|586636720||
|117980|||Zakład Usług Komunalnych||"	Główna" 11||PL|95-081|Dłutów|C|||
|117981|||SAUNOPOL sp. j. Maciejewski Grupa S||ul. Inflancka 37||PL|91-848|Łódź|C|42 616-06-56||
|117982|||INTECHMAR||Os. Budowlanych 3/12||PL|97-400|Bełchatów|C|607-599-634||
|117983|||Zakład Usług Komunalnych||ul. Armii Krajowej 2b||PL|99-400|Łowicz|C|(46) 837-43-99||
|117984|||CKTiS S.A.||ul. Zglenickiego 44C||PL|09-411|Płock|C|24-364-20-31||
|117985|||Armatura Kwieciński Mariusz s.c||ul.Kętrzyńska 45C||PL|11-200|Bartoszyce|C|793263517||
|117986|||Szczecińska Energetyka Cieplna Sp.||ul. ZBożowa 4||PL|70-653|Szczecin|C|91-450-98-55||
|117987|||AQUA-TECH Smilewicz|Smilewicz, Tuz Spółka Jawna|ul. Niemeńska 29||PL|15-161|Białystok|C|||
|117988|||Stawecki Holding Sp. z o.o. Sp.K.||ul. Legnicka 28||PL|25-324|Kielce|C|||
|117989|||Zakład Usług Elektrycznych i Telete||ul. Piłsudskiego 28/3||PL|09-407|Płock|C|24-268-94-70||
|117990|||DEXTROL Sp. z o.o.||ul. Cybernetyki 7B||PL|91-765|Łódź|C|517-896-774||
|117991|||NORMBUD||ul. Cieślewskich 25L||PL|03-017|Warszawa|C|2207611012||
|117992|||P.I.B EUROINSTAL - BUD||ul.Orłowskiego 41||PL|04-830|Warszawa|C|608467450||
|117993|||BIPROKOM-KRAKÓW Spółka Akcyjna||ul.Plac Na Stawach 1||PL|30-107|Kraków|C|||
|117994|||Prema Sp. z o.o||ul.Wysockiego 150||PL|15-167|Białystok|C|0856751936||
|117995|||Urząd Gminy Ełk||ul.T.Kościuszki 28A||PL|19-300|Ełk|C|876194507||
|117996|||PRODEKO-EŁK Sp. z o.o||ul.Strefowa 9||PL|19-300|Ełk|C|0876200602||
|117997|||P.H.U Koszałka||ul.Dworcowa 9A||PL|83-300|Kartuzy|C|||
|117998|||iWater||ul.Pieczarkowa 7||PL|87-134|Zławieś|C|784003808||
|117999|||COLAS POLSKA SP. Z o.o||ul.Nowa 49||PL|62-070|Palędzie|C|881822001||
|118001|||Rolnicza Spółdzielna Produkcyjna||ul. Ożarowska 28/30||PL|05-850|Duchnice|C|||
|118002|||BHU Orion||ul. 1 Maja 24||PL|97-400|Bełchatów|C|44 633-18-09||
|118003|||Eko-Kompleks. Fidrysiak, J. Budzińs||ul. Guzewska 14||PL|95-030|Rzgów|C|42-227-88-78||
|118004|||11 Wojskowy Oddział Gospodarczy||ul.Gdańska 147||PL|85-915|Bydgoszcz|C|508282393||
|118005|||VIKTORIIA Sp. z o.o||ul.Grójecka 194/495||PL|02-390|Warszawa|C|515914688||
|118006|||Gospodarstwo Rolne Tomasz Bracik||||PL|05-840|Brwinów|C|602256762||
|118007|||AQUAR Arkadiusz Mielczarkowski||ul.Mickiewicza 68/A||PL|98-330|Pajęczno|C|||
|118008|||FIRTECH||al.Piłsudskiego 34||PL|05-270|Marki|C|224358244||
|118009|||Usługi Hydrauliczne i Gazowe|Janusz Dzwigalski|ul.Szwoleżerów 7A lok.||PL|00-464|Warszawa|C|228413980||
|118010|||TERBUD|Termoizolacja i Antykorozja|||PL|09-410|Płock|C|601526212||
|118011|||Zakład Mleczarski Winnica Sp. z o.o||ul.Szkolna 13||PL|06-120|Winnica|C|795445701||
|118012|||ARTEX||ul.Powstańców Warszawy 2/9||PL|83-000|Pruszcz Gdański|C|583017414||
|118013|||Przedsiębiorstwo Gospodarki Wodno-Ś|GEA-NOVA Sp. z o.o.|ul. Leśna 1||PL|05-860|Płochocin|C|22 733 01 41 W||
|118014|||PGKiM||ul.Polna 4||PL|62-700|Turek|C|||
|118015|||GRAAL SA|ul.Zachodnia 22|||PL|84-200|Wejherowo|C|605644834||
|118016|||FERMECO Sp. z o.o||ul. Złotego Smoka 13/10||PL|02-202|Warszawa|C|692872803||
|118017|||Zakład Usług Instalacyjno-Sanitarny|i Budowlanych|||PL|04-871|Warszawa|C|530713922||
|118018|||PHU Hydro-San Jan Lulewicz||Jeroniki 60||PL|16-070|Choroszcz|C|792060444||
|118019|||FUH INSTAL-BUD|Szczepan Jan Mielczarczyk|Nowe Wypychy 20||PL|07-206|Somianka|C|787793597||
|118020|||Gminny Zakład Komunalny||Kruśliwiec 12||PL|88-100|Inowrocław|C|||
|118021|||Zakłady Mechaniczne SIARKOPOL sp.z||ul.Mechaniczna 6||PL|39-400|Tarnobrzeg|C|||
|118022|||CHEMONT Sp. zo.o.||ul.Chemików 1||PL|32-600|Oświęcim|C|||
|118024|||ELEPAZ||Romana Maya 1||PL|61-371|Poznań|C|(61)-278-61-51||
|118025|||Grupa FEWATERM Sp. z o.o. Sp.K.||Chojnik 88||PL|33-180|Gromnik|C|||
|118026|||Przedsiębiorstwo Usługowe TRANSKOP|Stanisław Maciejewski|ul. Marii Kownackiej 9||PL|62-500|Konin|C|661625133||
|118027|||P.U.P POZ-UNIWERS S.C.||ul.Tysiąclecia 3A||PL|38-400|Krosno|C|||
|118028|||Cermont Konstrukcje Stalowe||Piotrowska 10||PL|97-371|Wola Krzysztoporska|C|721-778-838||
|118030|||NOVUM Sp. z o.o. Sp. Komandytowa||ul. Bolesawa Chrobrego 1||PL|12-100|Szczytno|C|504439081||
|118031|||AQUACOMS Sp. z o.o||ul.Wólczyńska 133||PL|01-919|Warszawa|C|||
|118032|||Zakład Budowlany i Instalacji Sanit|A.Obszyński|ul.Spacerowa 9||PL|09-500|Gostynin|C|242352111||
|118033|||TELESTO SA||ul.Ludwinowska 17||PL|02-856|Warszawa|C|||
|118034|||MAR-BUD Sp. z o.o Budownictwo SP. k||ul.Pawła Włodkowica 2C||PL|03-262|Warszawa|C|607280047||
|118035|||INTESTER Sp. z o.o.||Dobrów 8A||PL|28-142|Tuczępy|C|507720402||
|118036|||GZWiK w Rzgowie||ul.Stawowa 11||PL|95-030|Rzgów|C|422141191||
|118037|||KAROELEKTRO||ul.Legionów 93||PL|43-300|Bielsko-Biała|C|||
|118038|||Instalacje Przemysłowe|Atmopol Sp. z o.o|ul.Biskupińska 23||PL|30-832|Kraków|C|||
|118039|||MARGO Technika Przenoszenia Napędu||ul.Studzienna 60||PL|87-100|Toruń|C|505074203||
|118040|||Zakład Instalatorstwa Sanitarnego C|i GAZ Kazimierz Grabkowski|ul.Siewna 97||PL|10-830|Olsztyn|C|509712060||
|118041|||Pliontech Services||ul.Tysiąclecia 6||PL|80-351|Gdańsk|C|502560540||
|118042|||HYDRO-LINE PROJEKT Jacek Hyrnik||ul.Polańska 147||PL|43-450|Ustroń|C|600218451||
|118043|||PHZ EUROTAXPOL||ul.Kruczkowskiego 12||PL|80-288|Gdańsk|C|790765569||
|118044|||EN4||ul. Sienkiewicza 10||PL|44-101|Gliwice|C|793223983||
|118045|||Przedsiębiorstwo Budowlane|Spółka Jawna|ul. Spółdzielcza 2||PL|32-300|Olkusz|C|326413802||
|118046|||Usługi Inżynierskie|Zbigniew Wierzbicki|ul. Monte Cassino 40||PL|09-410|Płock|C|507415832||
|118048|||PPUH Kazimierz Suterski||ul. Żwirowa 18||PL|66-330|Pszczew|C|608-823-809||
|118050|||INDESIT COMPANY POLSKA SP. Z O.O||ul.Dąbrowskiego 216||PL|93-231|Łódź|C|507861425||
|118051|||HPE 8 Sp. z o.o||ul.Kolejowa 55||PL|05-092|Łomianki|C|58 739 69 90 W4||
|118053|||i4tech Sp. z o.o.||ul. 16 lipca 14||PL|41-506|Chorzów|C|327841800||
|118055|||F.H.U.P. DOMREX Jacek Rupar||Białobrzegi 3G||PL|37-114|Białobrzegi|C|||
|118056|||HPR Dąbrowa Górnicza S.A||Aleja Józefa Piłsudskiego 50||PL|41-303|Dąbrowa Górnicza|C|508639218||
|118057|||HYDRO-SYSTEM||ul.Warszawska 50D||PL|86-300|Grudziąc|C|536972570||
|118058|||aquatherm-Polska||ul. Puławska 538||PL|02-884|Warszawa|C|||
|118059|||DIM Construction Sp. z o.o.||ul. Grzybowska 87||PL|00-844|Warszawa|C|||
|118060|||SKSM Sp. z o.o||ul.St.Staniszewskiego 65||PL|16-400|Suwałki|C|875659502||
|118062|||STALBUDOM Sp. z o.o||ul.Zgoda 4/7||PL|00-018|Warszawa|C|693816001||
|118063|||25 Wojskowy Oddział Gospodarczy||ul.Kawaleryjska 70||PL|15-601|Białystok|C|261398621||
|118065|||ARMATECH Sp. z o.o||ul.Wał Miedzeszyński 630||PL|03-994|Warszawa|C|603040300||
|118066|||Pracownia Architektoniczna||Kowalewko 9A||PL|09-411|Stara Biała|C|||
|118067|||PASS Polska Sp. z o.o.||ul. Reymonta 19||PL|38-500|Sanok|C|134687188||
|118068|||ARAT NEW TECHNOLOGY POLAND Sp. z o.||ul.Ursynowska 72||PL|02-605|Warszawa|C|789253677||
|118069|||SPAW-MET P.H.U. A.Olejarka|Adam Piszko|ul. Łąkowa 5||PL|37-200|Przeworsk|C|||
|118070|||Szpital Wojewódzki im. Kardynała|Stefana Wyszyńskiego w Łomży|Al. Piłsudskiego 11||PL|18-404|Łomża|C|||
|118071|||"BIURO PROJEKTÓW ""ZD-projekt"" HTS||ul. Ujastek 5B||PL|31-752|Kraków|C|||
|118072|||HYDROSOLAR Sp. z o.o.|Sp. K.|ul. Szparagowa 4||PL|91-211|Łódź|C|427127940||
|118073|||Kopalnia Piasku KOTLARNIA SA||ul. Dębowa 3||PL|47-246|Kotlarnia|C|600089267||
|118074|||Przedsiębiorstwo Wodociągów|i Kanalizacji w Zielonce Sp. z o.o|ul. Literacka 20||PL|05-220|Zielonka|C|227818333||
|118075|||TRACTEBEL ENGINEERING S.A.||ul. Dulęby 5||PL|40-833|Katowice|C|||
|118076|||Huta Małapanew Sp. z o.o.||ul. Kolejowa 1||PL|46-040|Ozimek|C|512422598||
|118077|||Biuro Techniczno Handlowe MB|Marek Buczak|ul. Spacerowa 12||PL|32-095|Iwanowice|C|||
|118078|||Instalcompact Sp. z o.o.||ul. Wierzbowa 23||PL|62-080|Tarnowo Podgórne|C|||
|118079|||Urząd Gminy w Wiskitkach||ul. Kościuszki 1||PL|96-315|Wiskitki|C|468545010||
|118081|||SANpro Wiesław Janowicz||ul. Stefana Czarnieckiego 37||PL|37-700|Przemyśl|C|660512693||
|118083|||TAURON Wytwarzanie Spółka Akcyjna|Odsział Elektrownia Jaworzno III w|ul.Promienna 51||PL|43-603|Jaworzno|C|||
|118085|||Bioerg S. A.||ul. Bekasów 74||PL|02-803|Warszawa|C|228165560||
|118086|||Wojskowe Zakłady Motoryzacyjne S.A||ul. Dąbrowskiego 262/280||PL|60-406|Poznań|C|61576178||
|118087|||NDI Energy Sp. z o.o.||Urbanowo 46||PL|64-330|Opalenica|C|||
|118088|||Instytut Lotnictwa||al. Krakowska 110/114||PL|02-256|Warszawa|C|228460011||
|118090|||Femax Sp. z o.o. Sp. K||ul. Szczęśliwa 25||PL|80-176|Gdańsk|C|||
|118091|||Biprojekt Sp. z o.o.||ul. Pabianicka 26A / 5||PL|04-219|Warszawa|C|223781252||
|118092|||Hurtownia Instalacyjno- Sanitarno|"Budowlana Grupa SBS ""Zbiwan"" Zbi|ul. Piłsudskiego 75||PL|10-449|Olsztyn|C|895390509||
|118093|||Budimex S. A. - Cadagua S. A.|V Spółka Cywilna|ul. Stawki 40||PL|01-040|Warszawa|C|||
|118094|||MIRBUD S. A.||ul. Unii Europejskiej 18||PL|96-100|Skierniewice|C|468339828||
|118095|||Regalux Krzysztof Sutowski||Topole 40||PL|89-600|Chojnice|C|727686291||
|118096|||Zakład Instalacji Sanitarnych|H. i D. Gędek S.C.|ul. Słowackiego 9||PL|97-300|Piotrków Trybunalski|C|502201442||
|118098|||AX-Bud Inwestycje Sp. z o.o.||ul. Powstańców Wielkopolskich 17||PL|62-561|Ślesin|C|728964624||
|118100|||"AR-tech"" Firma Projektowo-Budowla|Andrzej Rychlicki|ul.Batalionów Chłopskich 37/43||PL|70-764|Szczecin|C|||
|118102|||"FTH ""San- Bud"" Marek Gorzelany"||ul. Instalatorów 3||PL|09-200|Sierpc|C|601916419||
|118475|||TECH-MONT ENGINEERING sp.j.|Z.Brzeziński E.Sochacki|ul.Toruńska 222||PL|87-805|Włocławek|C|790878523||
|118476|||Belmar Sp. z o.o.||ul. Szkolna 15||PL|47-225|Kędzierzyn Koźle|C|||
|118477|||Wigell Sp. z o.o.||Al. Jana Pawła II 27||PL|00-867|Warszawa|C|||
|118478|||Przedsiębiorstwo Handlowo-Usługowe|Czesław Hornicki|ul.Goździkowa 19||PL|65-012|Zielona Góra|C|601570769||
|118479|||P.U.H. SANITEX|J.E.Zdrzałka|ul.Niemcewicza 5||PL|66-400|Gorzów Wlkp|C|||
|118480|||KMC Administrator Nieruchomości i|Inwestycje Sp. z o.o.|Plac Staszica 1||PL|64-920|Piła|C|||
|118481|||Mar-Gaz Marek Ziarnek||ul. Jana Cybisa 2a 7||PL|62-050|Mosina|C|||
|118482|||Zakład Usług Komunalnych|Zławieś Wielka Sp. z o.o.|Rzęczkowo 48A||PL|87-133|Rzęczkowo|C|||
|118483|||Usługi Montażowo Budowlane|A.J.M Artur Gawłowski|ul. Spacerowa 5A||PL|58-400|Kamienna Góra|C|||
|118484|||Gminne Przedsiębiorstwo Komunalne S||ul. Szkolna 7||PL|89-607|Konarzyny|C|598331011||
|118485|||Indorama Ventures Poland Sp. z o.o.||ul. Krzywa Góra 19||PL|87-805|Włocławek|C|544166431||
|118486|||FINANCE and INVESTMENT Sp. z o.o.||ul. Budowlana 19D||PL|41-100|Siemianowice Śląskie|C|||
|118487|||MICHLOR Mariusz Michalak||ul. Graniczna 15||PL|05-410|Józefów|C|693755509||
|118488|||Grupa AZOTY|Zakłady Azotowe Puławy S.A.|Al. Tysiąclecia Państwa Polskiego 13||PL|24-110|Puławy|C|||
|118489|||Zakład Gospodarki Komunalnej|w Cieszynie|ul. Słowicza 59||PL|43-400|Cieszyn|C|883391889||
|118490|||Gmina Chęciny||Pl. 2 Czerwca 4||PL|26-060|Chęciny|C|||
|118491|||iExpect Grzegorz Gliński||ul.Polna 35||PL|67-400|Wschowa|C|||
|118492|||PPHU PB-PIPE Piotr Bogusław||ul. Zemborzycka 53||PL|20-445|Lublin|C|817443410||
|118493|||"F.H.U""WOD-INSTAL"" S.C."|Andrzej i Edyta Maćkowscy|ul. Spółdzielcza 39||PL|58-500|Jelenia Góra|C|||
|118494|||Zakład Gospodarki Komunalnej||ul. Targowa 3||PL|86-050|Solec Kujawski|C|||
|118495|||Kostrzyńsko-Słubicka Specjalna Stre||ul. Orła Białego 22||PL|66-470|Kostrzyn nad Odrą|C|||
|118496|||Kraśnickie Przedsiębiorstwo Wodocią|i Kanalizacji Spółka z o.o.w Kraśni|ul.Graniczna 3a||PL|23-210|Kraśnik|C|81/825-20-56||
|118497|||"ZE ""Energo-Stil"" Sp. z o.o."||ul. Fr. Walczaka 25||PL|66-407|Gorzów Wlkp.|C|957822800||
|118498|||Przedsiębiorstwo Techniczno-Usługow|BART-GAZ Tomasz Bartoszek|ul. Armii Krajowej 2||PL|67-200|Głogów|C|||
|118499|||KABBUD Sp. z o.o.||Marii Skłodowskiej-Curie 65/20||PL|87-100|Toruń|C|||
|118500|||Przedsiębiorstwo Handlowo Usługowe|Karolina Suwalska|ul. Starogardzka 10||PL|83-240|Lubichowa|C|||
|118554|||F.H.U WIERT-INSTAL Andrzej Maćkowsk||Komarno 30D||PL|58-508|Jelenia Góra|C|||
|118555|||Zakład Wodociągów i Kanalizacji Sp.||Strachocin 39||PL|57-550|Stronie Śląskie|C|748115460||
|118556|||Porsche Inter Auto Polska|Sp. z o.o.|ul.Połczyńska 118a||PL|01-304|Warszawa|C|||
|118557|||Oleskie Przedsiębiorstwo Wodociągów|sp. z o.o. w Oleśnie|ul. Lubliniecka 3a||PL|46-300|Olesno|C|343582484||
|118558|||Przedsiębiorstwo Usług Komunalnych||ul. Przemysłowa 12||PL|39-100|Ropczyce|C|||
|118559|||"P.P.U.H. ""Malwa"" Krystyna Niciar||Opoczka 18 C||PL|58-100|Świdnica|C|608827965||
|118560|||"""Rawbud"" Rawicz Sp z o.o"||Ul: Śląska 88 Masłowo||PL|63-900|Rawicz|C|609150123||
|118561|||Usługi Instalacyjno Budowlane|Krzysztof Jankowski|ul. Ogrodowa 13||PL|55-200|Marcinkowice|C|+48 604 479 013||
|118562|||Przedsiębiorstwo Innowacyjno-|"Projektowe ""INMET"" Sp. z o.o."|ul. Żwirki i Wigury 4||PL|43-190|Mikołów|C|327220539||
|118563|||Przedsiębiorstwo Ogólnobudowlane SI|Włodzimierz Sikorski|ul. Glinki 16B||PL|63-200|Jarocin|C|508-447-812||
